,id,price,region,city,population,percentage_under_30,possible_venues_in_the_city,large_corporations_in_the_city,avg_income_in_the_city,sights_in_the_city,room_type,accommodates,bathrooms_shared,bathrooms_num,bedrooms,beds,public_transport_stops_near_the_apartment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_wifi,amenities_kitchen,amenities_essentials,amenities_heating,amenities_washer,amenities_long_term_stays_allowed,amenities_hair_dryer,amenities_hangers,amenities_dedicated_workspace,amenities_hot_water,amenities_iron,amenities_smoke_alarm,amenities_shampoo,amenities_dishes_and_silverware,amenities_cooking_basics,amenities_refrigerator,amenities_bed_linens,amenities_stove,amenities_coffee_maker,amenities_tv,amenities_oven,amenities_free_street_parking,amenities_dishwasher,amenities_elevator,amenities_host_greets_you,amenities_first_aid_kit,amenities_microwave,amenities_extra_pillows_and_blankets,amenities_patio_or_balcony,amenities_private_entrance,amenities_fire_extinguisher,amenities_luggage_dropoff_allowed,amenities_carbon_monoxide_alarm,amenities_lock_on_bedroom_door,amenities_dryer,amenities_cable_tv,amenities_tv_with_standard_cable,amenities_bathtub,amenities_free_parking_on_premises,amenities_shower_gel,amenities_baking_sheet,amenities_room-darkening_shades,amenities_single_level_home,amenities_hot_water_kettle,amenities_freezer,amenities_backyard,amenities_paid_parking_off_premises,amenities_cleaning_products,amenities_dining_table,amenities_wine_glasses
12282,16853223,91,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,2,0,1.0,1.0,1.0,1,5.0,4.67,4.14,5.0,5.0,4.83,4.83,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12284,16903229,93,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,2,0,1.0,1.0,1.0,0,5.0,4.86,5.0,5.0,5.0,4.86,4.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
12285,16906146,75,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Entire home/apt,2,0,1.0,1.0,2.0,0,4.78,4.8,4.52,4.92,4.94,4.9,4.73,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12286,16907989,55,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Entire home/apt,3,0,1.0,1.0,2.0,1,5.0,4.88,4.75,5.0,5.0,5.0,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
12289,16951349,98,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Entire home/apt,4,0,1.0,1.0,3.0,5,4.85,4.88,4.85,4.93,4.95,4.89,4.73,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12290,16951874,98,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,4,0,1.0,2.0,4.0,4,4.71,4.93,4.81,4.94,4.96,4.89,4.58,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,16953100,80,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Entire home/apt,3,0,1.0,1.0,1.0,4,4.78,4.78,4.33,5.0,5.0,5.0,4.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12293,16975839,25,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,2,1,1.0,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12294,16979933,87,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,2,0,1.0,1.0,1.0,3,4.87,4.85,4.9,4.94,4.95,4.88,4.79,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12295,17004576,29,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,2,0,1.0,1.0,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12296,17024321,35,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,1,1,1.0,1.0,1.0,3,4.82,4.93,4.94,4.87,4.9,4.88,4.9,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
12297,17050883,76,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,3,0,1.0,1.0,1.0,1,4.0,4.5,3.5,5.0,5.0,4.0,4.0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12299,17101323,75,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,2,0,1.0,1.0,3.0,3,5.0,5.0,5.0,4.88,5.0,5.0,4.88,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12301,17118308,55,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,5,0,1.0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12302,17122109,25,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Private room,2,1,1.0,1.0,1.0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12303,17129570,19,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,1,1,2.0,1.0,1.0,2,4.67,5.0,4.33,5.0,4.67,4.67,4.67,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12307,17149722,100,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Entire home/apt,5,0,1.0,3.0,3.0,3,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12308,17174506,15,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,1,1,1.0,1.0,2.0,5,4.67,5.0,4.33,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12309,17182349,26,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,2,0,1.0,1.0,1.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310,17191346,75,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,2,0,1.0,1.0,1.0,1,4.89,5.0,4.67,4.89,4.78,4.89,5.0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12311,17195138,42,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,2,1,1.0,1.0,1.0,0,4.5,4.5,4.0,4.5,4.5,4.5,4.5,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,17208621,42,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,3,0,1.0,1.0,3.0,0,4.82,4.82,4.45,5.0,5.0,5.0,4.89,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12317,17266679,35,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,3,1,2.0,1.0,2.0,2,4.75,5.0,4.75,5.0,5.0,5.0,4.75,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12319,17280479,35,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,1,1.0,1.0,1.0,0,4.82,4.94,4.65,4.88,4.94,4.81,4.81,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,17281637,25,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,1,1.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12321,17295343,20,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,1,0,1.0,1.0,1.0,4,4.8,4.8,4.6,5.0,5.0,5.0,4.8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12323,17317782,123,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,4,0,1.0,2.0,2.0,2,4.84,4.92,4.84,4.95,5.0,4.97,4.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1
12324,17341181,65,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,2.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12325,17360309,85,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Entire home/apt,4,0,1.0,1.0,1.0,3,4.75,5.0,4.25,5.0,5.0,4.5,5.0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12327,17396668,98,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,4,0,1.0,1.0,4.0,4,4.88,4.86,4.81,4.94,4.98,4.86,4.78,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12330,17431304,35,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12332,17453756,40,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,2,1,1.5,1.0,1.0,4,4.31,4.37,3.94,4.12,4.29,4.74,4.32,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12334,17489767,26,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,2,0,1.0,1.0,1.0,3,4.88,4.88,4.88,5.0,5.0,4.88,5.0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12335,17489955,130,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Entire home/apt,6,0,1.0,3.0,6.0,4,4.83,4.87,4.91,4.78,4.63,4.85,4.61,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12336,17497627,33,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,3,4.97,4.92,4.92,5.0,4.95,4.92,4.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12337,17502004,50,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Entire home/apt,4,0,1.0,2.0,2.0,0,4.91,4.82,4.91,4.73,4.73,4.82,4.73,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12338,17503655,40,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Private room,2,1,1.0,1.0,1.0,5,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12339,17508652,50,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,2,0,1.5,1.0,1.0,5,4.93,5.0,4.9,4.97,5.0,4.97,4.86,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12340,17530865,40,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,4,1,1.0,1.0,1.0,2,4.0,5.0,5.0,5.0,4.0,5.0,4.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,17535377,39,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,4,4.87,4.96,4.87,5.0,4.91,4.87,4.96,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12343,17550733,40,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Private room,4,1,1.0,2.0,2.0,3,4.0,4.25,2.5,4.25,4.25,4.5,4.0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12344,17554896,59,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,3,0,1.0,1.0,2.0,2,4.97,4.97,4.81,4.84,4.97,4.87,4.94,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1
12345,17565717,39,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Private room,2,0,1.0,1.0,1.0,5,5.0,4.67,5.0,4.83,5.0,4.67,4.83,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12349,17667318,55,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Entire home/apt,3,0,1.0,1.0,1.0,4,4.78,5.0,5.0,4.89,4.67,4.38,4.75,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12350,17674230,65,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Entire home/apt,3,0,1.0,2.0,2.0,0,4.9,5.0,4.95,4.95,5.0,4.9,4.9,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12351,17699105,20,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,1,0,1.0,1.0,1.0,4,4.38,4.63,3.63,4.75,5.0,4.63,4.38,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12352,17714235,60,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Entire home/apt,2,0,1.0,1.0,1.0,0,4.78,4.67,4.89,5.0,4.78,4.78,4.67,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12353,17731812,30,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,3,1,1.0,1.0,2.0,1,5.0,4.95,5.0,5.0,5.0,4.95,4.95,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
12354,17733737,40,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,1,4.93,4.93,5.0,4.85,4.79,4.92,4.92,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12355,17767954,38,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,3,4.97,4.94,4.7,4.91,5.0,5.0,4.91,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12356,17783884,50,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,2,1,1.0,1.0,1.0,1,4.86,5.0,4.86,5.0,4.86,4.86,5.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12357,17802123,60,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,2,0,1.0,1.0,1.0,4,4.81,4.98,4.94,4.96,4.92,4.92,4.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12359,17838393,80,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Entire home/apt,6,0,1.5,3.0,4.0,4,5.0,4.67,5.0,5.0,5.0,4.67,5.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12360,17860268,25,The Crownlands,Dragonstone,17398,0.28,8,1,6707,11,Private room,2,1,1.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12361,17886143,45,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,2,0,1.0,1.0,1.0,0,4.89,4.93,4.93,4.96,4.96,4.93,4.89,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12362,17915612,35,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,2,0,1.0,1.0,1.0,3,5.0,5.0,4.91,5.0,5.0,4.8,5.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12363,17923110,29,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,1,1.0,1.0,1.0,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12365,17932098,30,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,1,1,1.0,1.0,1.0,1,4.5,5.0,4.5,5.0,5.0,4.5,4.5,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12367,17948177,117,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Entire home/apt,7,0,1.0,2.0,6.0,1,4.7,4.76,4.69,4.85,4.94,4.73,4.55,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
12368,17969046,30,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12370,17977330,40,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,1,1.0,1.0,1.0,5,4.95,4.98,4.92,4.95,4.95,4.93,4.87,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12371,17989561,50,The Crownlands,Rosby,177676,0.22,2,1,6111,9,Private room,2,0,1.0,1.0,1.0,1,4.92,4.88,4.88,4.77,4.96,4.85,4.88,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373,18021161,26,The Crownlands,Duskendale,268461,0.37,1,3,7982,3,Private room,2,0,1.0,1.0,1.0,5,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12375,18037749,50,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,2,1,1.5,1.0,1.0,0,4.78,5.0,4.44,4.44,4.44,4.78,4.78,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12376,18059146,70,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,2,0,2.0,3.0,3.0,3,4.83,5.0,4.5,5.0,4.83,4.83,4.83,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12377,18074062,30,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,1,1,1.0,1.0,1.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12378,18100737,22,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,1,1,1.0,1.0,1.0,4,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12379,18117034,31,The Crownlands,Sharp Point,282591,0.41,0,1,5144,4,Private room,2,1,1.0,1.0,1.0,4,4.82,4.82,4.82,4.91,4.91,4.82,4.82,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12380,18118921,70,The Crownlands,Kings Landing,127304,0.4,6,2,4462,10,Entire home/apt,2,0,1.0,1.0,1.0,1,4.8,4.87,4.4,4.73,4.93,5.0,4.73,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0
